StrategyID,PerformanceDate,MonthlyReturn
Equity_Market_Neutral,31-07-2015,0.0037
Equity_Market_Neutral,31-08-2015,0.0018
Equity_Market_Neutral,30-09-2015,0.0063
Equity_Market_Neutral,31-10-2015,0.0057
Equity_Market_Neutral,30-11-2015,0
Equity_Market_Neutral,31-12-2015,0.0029
Equity_Market_Neutral,31-01-2016,-0.0034
Equity_Market_Neutral,29-02-2016,-0.0086
Equity_Market_Neutral,31-03-2016,0.0095
Equity_Market_Neutral,30-04-2016,-0.006
Equity_Market_Neutral,31-05-2016,0.0058
Equity_Market_Neutral,30-06-2016,-0.0037
Equity_Market_Neutral,31-07-2016,0.008
Equity_Market_Neutral,31-08-2016,-0.0019
Equity_Market_Neutral,30-09-2016,0.004
Equity_Market_Neutral,31-10-2016,0.0024
Equity_Market_Neutral,30-11-2016,0.0013
Equity_Market_Neutral,31-12-2016,0.0033
Equity_Market_Neutral,31-01-2017,0.0058
Equity_Market_Neutral,28-02-2017,0.0009
Equity_Market_Neutral,31-03-2017,0.0058
Equity_Market_Neutral,30-04-2017,0.0032
Equity_Market_Neutral,31-05-2017,-0.0071
Equity_Market_Neutral,30-06-2017,0.0022
Equity_Market_Neutral,31-07-2017,0.0078
Equity_Market_Neutral,31-08-2017,0.0058
Equity_Market_Neutral,30-09-2017,0.0045
Equity_Market_Neutral,31-10-2017,0.0072
Equity_Market_Neutral,30-11-2017,0.0023
Equity_Market_Neutral,31-12-2017,0.0052
Equity_Market_Neutral,31-01-2018,0.0106
Equity_Market_Neutral,28-02-2018,-0.0076
Equity_Market_Neutral,31-03-2018,0.0022
Equity_Market_Neutral,30-04-2018,0.0003
Equity_Market_Neutral,31-05-2018,0.0033
Equity_Market_Neutral,30-06-2018,-0.0045
Equity_Market_Neutral,31-07-2018,-0.001
Equity_Market_Neutral,31-08-2018,0.0004
Equity_Market_Neutral,30-09-2018,-0.0016
Equity_Market_Neutral,31-10-2018,-0.0129
Equity_Market_Neutral,30-11-2018,-0.0211
Event_Driven,31-01-1997,0.0213
Event_Driven,28-02-1997,0.0084
Event_Driven,31-03-1997,-0.0023
Event_Driven,30-04-1997,-0.0005
Event_Driven,31-05-1997,0.0346
Event_Driven,30-06-1997,0.0258
Event_Driven,31-07-1997,0.0307
Event_Driven,31-08-1997,0.0071
Event_Driven,30-09-1997,0.0329
Event_Driven,31-10-1997,0.0061
Event_Driven,30-11-1997,0.0134
Event_Driven,31-12-1997,0.0154
Event_Driven,31-01-1998,0.0055
Event_Driven,28-02-1998,0.0294
Event_Driven,31-03-1998,0.0263
Event_Driven,30-04-1998,0.0104
Event_Driven,31-05-1998,-0.0083
Event_Driven,30-06-1998,0.0002
Event_Driven,31-07-1998,-0.0037
Event_Driven,31-08-1998,-0.0886
Event_Driven,30-09-1998,-0.011
Event_Driven,31-10-1998,0.0091
Event_Driven,30-11-1998,0.0244
Event_Driven,31-12-1998,0.0219
Event_Driven,31-01-1999,0.0201
Event_Driven,28-02-1999,-0.0042
Event_Driven,31-03-1999,0.0193
Event_Driven,30-04-1999,0.0429
Event_Driven,31-05-1999,0.0215
Event_Driven,30-06-1999,0.0297
Event_Driven,31-07-1999,0.0096
Event_Driven,31-08-1999,-0.0027
Event_Driven,30-09-1999,0.009
Event_Driven,31-10-1999,0.0054
Event_Driven,30-11-1999,0.0284
Event_Driven,31-12-1999,0.0286
Event_Driven,31-01-2000,0.0088
Event_Driven,29-02-2000,0.0346
Event_Driven,31-03-2000,0.0069
Event_Driven,30-04-2000,-0.0059
Event_Driven,31-05-2000,-0.0034
Event_Driven,30-06-2000,0.0268
Event_Driven,31-07-2000,0.0057
Event_Driven,31-08-2000,0.0173
Event_Driven,30-09-2000,0.0048
Event_Driven,31-10-2000,-0.0068
Event_Driven,30-11-2000,-0.0136
Event_Driven,31-12-2000,0.0127
Event_Driven,31-01-2001,0.0298
Event_Driven,28-02-2001,0.0045
Event_Driven,31-03-2001,-0.0042
Event_Driven,30-04-2001,0.011
Event_Driven,31-05-2001,0.0185
Event_Driven,30-06-2001,0.0063
Event_Driven,31-07-2001,0.0049
Event_Driven,31-08-2001,0.009
Event_Driven,30-09-2001,-0.0254
Event_Driven,31-10-2001,0.0148
Event_Driven,30-11-2001,0.0105
Event_Driven,31-12-2001,0.0107
Event_Driven,31-01-2002,0.0078
Event_Driven,28-02-2002,-0.0071
Event_Driven,31-03-2002,0.0153
Event_Driven,30-04-2002,0.0046
Event_Driven,31-05-2002,0.0001
Event_Driven,30-06-2002,-0.0283
Event_Driven,31-07-2002,-0.03
Event_Driven,31-08-2002,0.006
Event_Driven,30-09-2002,-0.007
Event_Driven,31-10-2002,0.0031
Event_Driven,30-11-2002,0.0216
Event_Driven,31-12-2002,0.0044
Event_Driven,31-01-2003,0.0154
Event_Driven,28-02-2003,0.0026
Event_Driven,31-03-2003,0.0083
Event_Driven,30-04-2003,0.0272
Event_Driven,31-05-2003,0.0301
Event_Driven,30-06-2003,0.0181
Event_Driven,31-07-2003,0.0119
Event_Driven,31-08-2003,0.0133
Event_Driven,30-09-2003,0.0133
Event_Driven,31-10-2003,0.0191
Event_Driven,30-11-2003,0.0116
Event_Driven,31-12-2003,0.0172
Event_Driven,31-01-2004,0.0234
Event_Driven,29-02-2004,0.0113
Event_Driven,31-03-2004,0.0016
Event_Driven,30-04-2004,0.0002
Event_Driven,31-05-2004,-0.0023
Event_Driven,30-06-2004,0.0113
Event_Driven,31-07-2004,-0.0082
Event_Driven,31-08-2004,0.0035
Event_Driven,30-09-2004,0.0103
Event_Driven,31-10-2004,0.0124
Event_Driven,30-11-2004,0.0306
Event_Driven,31-12-2004,0.0244
Event_Driven,31-01-2005,0.0004
Event_Driven,28-02-2005,0.0144
Event_Driven,31-03-2005,-0.0004
Event_Driven,30-04-2005,-0.0128
Event_Driven,31-05-2005,0.0065
Event_Driven,30-06-2005,0.0133
Event_Driven,31-07-2005,0.0215
Event_Driven,31-08-2005,0.0092
Event_Driven,30-09-2005,0.01
Event_Driven,31-10-2005,-0.0173
Event_Driven,30-11-2005,0.0125
Event_Driven,31-12-2005,0.0142
Event_Driven,31-01-2006,0.0341
Event_Driven,28-02-2006,0.0051
Event_Driven,31-03-2006,0.0185
Event_Driven,30-04-2006,0.0164
Event_Driven,31-05-2006,0.0008
Event_Driven,30-06-2006,0.0012
Event_Driven,31-07-2006,-0.0011
Event_Driven,31-08-2006,0.0112
Event_Driven,30-09-2006,0.0035
Event_Driven,31-10-2006,0.0206
Event_Driven,30-11-2006,0.0182
Event_Driven,31-12-2006,0.0168
Event_Driven,31-01-2007,0.0201
Event_Driven,28-02-2007,0.0207
Event_Driven,31-03-2007,0.0146
Event_Driven,30-04-2007,0.0197
Event_Driven,31-05-2007,0.0213
Event_Driven,30-06-2007,-0.0007
Event_Driven,31-07-2007,-0.0032
Event_Driven,31-08-2007,-0.0144
Event_Driven,30-09-2007,0.0134
Event_Driven,31-10-2007,0.0214
Event_Driven,30-11-2007,-0.0202
Event_Driven,31-12-2007,0.0007
Event_Driven,31-01-2008,-0.0271
Event_Driven,29-02-2008,0.0084
Event_Driven,31-03-2008,-0.0168
Event_Driven,30-04-2008,0.0118
Event_Driven,31-05-2008,0.0176
Event_Driven,30-06-2008,-0.0113
Event_Driven,31-07-2008,-0.0166
Event_Driven,31-08-2008,-0.0025
Event_Driven,30-09-2008,-0.0627
Event_Driven,31-10-2008,-0.0625
Event_Driven,30-11-2008,-0.0301
Event_Driven,31-12-2008,-0.0071
Event_Driven,31-01-2009,0.0132
Event_Driven,28-02-2009,-0.0091
Event_Driven,31-03-2009,0.0117
Event_Driven,30-04-2009,0.0337
Event_Driven,31-05-2009,0.0442
Event_Driven,30-06-2009,0.0123
Event_Driven,31-07-2009,0.0291
Event_Driven,31-08-2009,0.0207
Event_Driven,30-09-2009,0.0336
Event_Driven,31-10-2009,0.0043
Event_Driven,30-11-2009,0.0152
Event_Driven,31-12-2009,0.0235
Event_Driven,31-01-2010,0.0077
Event_Driven,28-02-2010,0.0076
Event_Driven,31-03-2010,0.0273
Event_Driven,30-04-2010,0.0164
Event_Driven,31-05-2010,-0.0257
Event_Driven,30-06-2010,-0.0106
Event_Driven,31-07-2010,0.017
Event_Driven,31-08-2010,-0.0032
Event_Driven,30-09-2010,0.0272
Event_Driven,31-10-2010,0.0187
Event_Driven,30-11-2010,0.0028
Event_Driven,31-12-2010,0.026
Event_Driven,31-01-2011,0.0141
Event_Driven,28-02-2011,0.0129
Event_Driven,31-03-2011,0.002
Event_Driven,30-04-2011,0.0114
Event_Driven,31-05-2011,-0.0052
Event_Driven,30-06-2011,-0.0138
Event_Driven,31-07-2011,-0.003
Event_Driven,31-08-2011,-0.0401
Event_Driven,30-09-2011,-0.0341
Event_Driven,31-10-2011,0.0298
Event_Driven,30-11-2011,-0.0058
Event_Driven,31-12-2011,-0.0034
Event_Driven,31-01-2012,0.0288
Event_Driven,29-02-2012,0.017
Event_Driven,31-03-2012,0.0058
Event_Driven,30-04-2012,-0.0018
Event_Driven,31-05-2012,-0.0191
Event_Driven,30-06-2012,0.0007
Event_Driven,31-07-2012,0.0048
Event_Driven,31-08-2012,0.0129
Event_Driven,30-09-2012,0.012
Event_Driven,31-10-2012,0.0048
Event_Driven,30-11-2012,0.008
Event_Driven,31-12-2012,0.0193
Event_Driven,31-01-2013,0.0214
Event_Driven,28-02-2013,0.0041
Event_Driven,31-03-2013,0.0143
Event_Driven,30-04-2013,0.0078
Event_Driven,31-05-2013,0.0187
Event_Driven,30-06-2013,-0.0113
Event_Driven,31-07-2013,0.0149
Event_Driven,31-08-2013,-0.0011
Event_Driven,30-09-2013,0.016
Event_Driven,31-10-2013,0.0145
Event_Driven,30-11-2013,0.0119
Event_Driven,31-12-2013,0.0122
Event_Driven,31-01-2014,0.003
Event_Driven,28-02-2014,0.0223
Event_Driven,31-03-2014,-0.0014
Event_Driven,30-04-2014,0.0015
Event_Driven,31-05-2014,0.0087
Event_Driven,30-06-2014,0.0155
Event_Driven,31-07-2014,-0.007
Event_Driven,31-08-2014,0.0035
Event_Driven,30-09-2014,-0.0165
Event_Driven,31-10-2014,-0.0152
Event_Driven,30-11-2014,0.007
Event_Driven,31-12-2014,-0.0022
Event_Driven,31-01-2015,-0.0104
Event_Driven,28-02-2015,0.027
Event_Driven,31-03-2015,0.0043
Event_Driven,30-04-2015,0.0113
Event_Driven,31-05-2015,0.0083
Event_Driven,30-06-2015,-0.0124
Event_Driven,31-07-2015,-0.0074
Event_Driven,31-08-2015,-0.0249
Event_Driven,30-09-2015,-0.0276
Event_Driven,31-10-2015,0.0145
Event_Driven,30-11-2015,-0.0069
Event_Driven,31-12-2015,-0.0103
Event_Driven,31-01-2016,-0.0288
Event_Driven,29-02-2016,-0.0054
Event_Driven,31-03-2016,0.0243
Event_Driven,30-04-2016,0.0161
Event_Driven,31-05-2016,0.01
Event_Driven,30-06-2016,-0.0012
Event_Driven,31-07-2016,0.0186
Event_Driven,31-08-2016,0.0149
Event_Driven,30-09-2016,0.0039
Event_Driven,31-10-2016,-0.0015
Event_Driven,30-11-2016,0.014
Event_Driven,31-12-2016,0.0153
Event_Driven,31-01-2017,0.0163
Event_Driven,28-02-2017,0.0097
Event_Driven,31-03-2017,0.0016
Event_Driven,30-04-2017,0.0098
Event_Driven,31-05-2017,0.0053
Event_Driven,30-06-2017,0.0017
Event_Driven,31-07-2017,0.01
Event_Driven,31-08-2017,-0.0029
Event_Driven,30-09-2017,0.0108
Event_Driven,31-10-2017,0.0018
Event_Driven,30-11-2017,0.001
Event_Driven,31-12-2017,0.015
Event_Driven,31-01-2018,0.0143
Event_Driven,28-02-2018,-0.0095
Event_Driven,31-03-2018,-0.0103
Event_Driven,30-04-2018,0.0046
Event_Driven,31-05-2018,0.0116
Event_Driven,30-06-2018,0.0044
Event_Driven,31-07-2018,0.0055
Event_Driven,31-08-2018,0.0011
Event_Driven,30-09-2018,0.0032
Event_Driven,31-10-2018,-0.0257
Event_Driven,30-11-2018,-0.0034
Fixed_Income_Arbitrage,31-01-1997,0.0191
Fixed_Income_Arbitrage,28-02-1997,0.0122
Fixed_Income_Arbitrage,31-03-1997,0.0109
Fixed_Income_Arbitrage,30-04-1997,0.013
Fixed_Income_Arbitrage,31-05-1997,0.0118
Fixed_Income_Arbitrage,30-06-1997,0.0108
Fixed_Income_Arbitrage,31-07-1997,0.0095
Fixed_Income_Arbitrage,31-08-1997,0.0087
Fixed_Income_Arbitrage,30-09-1997,0.0119
Fixed_Income_Arbitrage,31-10-1997,-0.0032
Fixed_Income_Arbitrage,30-11-1997,0.0053
Fixed_Income_Arbitrage,31-12-1997,0.0079
Fixed_Income_Arbitrage,31-01-1998,-0.0026
Fixed_Income_Arbitrage,28-02-1998,0.0098
Fixed_Income_Arbitrage,31-03-1998,0.0128
Fixed_Income_Arbitrage,30-04-1998,0.0075
Fixed_Income_Arbitrage,31-05-1998,0.004
Fixed_Income_Arbitrage,30-06-1998,-0.008
Fixed_Income_Arbitrage,31-07-1998,0.0106
Fixed_Income_Arbitrage,31-08-1998,-0.0143
Fixed_Income_Arbitrage,30-09-1998,-0.0362
Fixed_Income_Arbitrage,31-10-1998,-0.0801
Fixed_Income_Arbitrage,30-11-1998,0.0052
Fixed_Income_Arbitrage,31-12-1998,0.012
Fixed_Income_Arbitrage,31-01-1999,0.0158
Fixed_Income_Arbitrage,28-02-1999,0.0208
Fixed_Income_Arbitrage,31-03-1999,0.016
Fixed_Income_Arbitrage,30-04-1999,0.0106
Fixed_Income_Arbitrage,31-05-1999,0.0072
Fixed_Income_Arbitrage,30-06-1999,0.0088
Fixed_Income_Arbitrage,31-07-1999,0.0051
Fixed_Income_Arbitrage,31-08-1999,-0.0028
Fixed_Income_Arbitrage,30-09-1999,0.0092
Fixed_Income_Arbitrage,31-10-1999,0.0087
Fixed_Income_Arbitrage,30-11-1999,0.0106
Fixed_Income_Arbitrage,31-12-1999,0.0097
Fixed_Income_Arbitrage,31-01-2000,0.0041
Fixed_Income_Arbitrage,29-02-2000,0.0097
Fixed_Income_Arbitrage,31-03-2000,-0.0061
Fixed_Income_Arbitrage,30-04-2000,-0.0006
Fixed_Income_Arbitrage,31-05-2000,0.0107
Fixed_Income_Arbitrage,30-06-2000,0.0058
Fixed_Income_Arbitrage,31-07-2000,0.0018
Fixed_Income_Arbitrage,31-08-2000,0.0107
Fixed_Income_Arbitrage,30-09-2000,0.0076
Fixed_Income_Arbitrage,31-10-2000,0.0006
Fixed_Income_Arbitrage,30-11-2000,0.0066
Fixed_Income_Arbitrage,31-12-2000,0.0048
Fixed_Income_Arbitrage,31-01-2001,0.0163
Fixed_Income_Arbitrage,28-02-2001,0.0054
Fixed_Income_Arbitrage,31-03-2001,0.0051
Fixed_Income_Arbitrage,30-04-2001,0.0094
Fixed_Income_Arbitrage,31-05-2001,0.0068
Fixed_Income_Arbitrage,30-06-2001,0.0017
Fixed_Income_Arbitrage,31-07-2001,0.0054
Fixed_Income_Arbitrage,31-08-2001,0.0105
Fixed_Income_Arbitrage,30-09-2001,-0.0013
Fixed_Income_Arbitrage,31-10-2001,0.0134
Fixed_Income_Arbitrage,30-11-2001,-0.0024
Fixed_Income_Arbitrage,31-12-2001,0.0053
Fixed_Income_Arbitrage,31-01-2002,0.0086
Fixed_Income_Arbitrage,28-02-2002,0.0056
Fixed_Income_Arbitrage,31-03-2002,0.0045
Fixed_Income_Arbitrage,30-04-2002,0.0113
Fixed_Income_Arbitrage,31-05-2002,0.0099
Fixed_Income_Arbitrage,30-06-2002,0.0069
Fixed_Income_Arbitrage,31-07-2002,0.0057
Fixed_Income_Arbitrage,31-08-2002,0.0097
Fixed_Income_Arbitrage,30-09-2002,-0.0033
Fixed_Income_Arbitrage,31-10-2002,-0.0063
Fixed_Income_Arbitrage,30-11-2002,0.0054
Fixed_Income_Arbitrage,31-12-2002,0.0153
Fixed_Income_Arbitrage,31-01-2003,0.0106
Fixed_Income_Arbitrage,28-02-2003,0.0079
Fixed_Income_Arbitrage,31-03-2003,0.0019
Fixed_Income_Arbitrage,30-04-2003,0.0091
Fixed_Income_Arbitrage,31-05-2003,0.0207
Fixed_Income_Arbitrage,30-06-2003,0.0044
Fixed_Income_Arbitrage,31-07-2003,-0.0092
Fixed_Income_Arbitrage,31-08-2003,0.0043
Fixed_Income_Arbitrage,30-09-2003,0.0105
Fixed_Income_Arbitrage,31-10-2003,0.0035
Fixed_Income_Arbitrage,30-11-2003,0.0069
Fixed_Income_Arbitrage,31-12-2003,0.0101
Fixed_Income_Arbitrage,31-01-2004,0.0092
Fixed_Income_Arbitrage,29-02-2004,0.0084
Fixed_Income_Arbitrage,31-03-2004,0.0003
Fixed_Income_Arbitrage,30-04-2004,0.0062
Fixed_Income_Arbitrage,31-05-2004,0.004
Fixed_Income_Arbitrage,30-06-2004,0.0055
Fixed_Income_Arbitrage,31-07-2004,0.0062
Fixed_Income_Arbitrage,31-08-2004,0.0036
Fixed_Income_Arbitrage,30-09-2004,0.0012
Fixed_Income_Arbitrage,31-10-2004,0.0028
Fixed_Income_Arbitrage,30-11-2004,0.0075
Fixed_Income_Arbitrage,31-12-2004,0.006
Fixed_Income_Arbitrage,31-01-2005,0.0044
Fixed_Income_Arbitrage,28-02-2005,0.0085
Fixed_Income_Arbitrage,31-03-2005,0.0024
Fixed_Income_Arbitrage,30-04-2005,-0.0003
Fixed_Income_Arbitrage,31-05-2005,-0.001
Fixed_Income_Arbitrage,30-06-2005,0.001
Fixed_Income_Arbitrage,31-07-2005,0.0081
Fixed_Income_Arbitrage,31-08-2005,0.0036
Fixed_Income_Arbitrage,30-09-2005,0.0062
Fixed_Income_Arbitrage,31-10-2005,0.0057
Fixed_Income_Arbitrage,30-11-2005,0.0015
Fixed_Income_Arbitrage,31-12-2005,0.0054
Fixed_Income_Arbitrage,31-01-2006,0.0093
Fixed_Income_Arbitrage,28-02-2006,0.0041
Fixed_Income_Arbitrage,31-03-2006,0.0055
Fixed_Income_Arbitrage,30-04-2006,0.0121
Fixed_Income_Arbitrage,31-05-2006,0.0059
Fixed_Income_Arbitrage,30-06-2006,0.0036
Fixed_Income_Arbitrage,31-07-2006,0.0064
Fixed_Income_Arbitrage,31-08-2006,0.0037
Fixed_Income_Arbitrage,30-09-2006,0.0014
Fixed_Income_Arbitrage,31-10-2006,0.0067
Fixed_Income_Arbitrage,30-11-2006,0.006
Fixed_Income_Arbitrage,31-12-2006,0.0072
Fixed_Income_Arbitrage,31-01-2007,0.0069
Fixed_Income_Arbitrage,28-02-2007,0.0106
Fixed_Income_Arbitrage,31-03-2007,0.006
Fixed_Income_Arbitrage,30-04-2007,0.0071
Fixed_Income_Arbitrage,31-05-2007,0.0055
Fixed_Income_Arbitrage,30-06-2007,0.0048
Fixed_Income_Arbitrage,31-07-2007,0.0007
Fixed_Income_Arbitrage,31-08-2007,-0.0048
Fixed_Income_Arbitrage,30-09-2007,0.0164
Fixed_Income_Arbitrage,31-10-2007,0.0114
Fixed_Income_Arbitrage,30-11-2007,-0.0094
Fixed_Income_Arbitrage,31-12-2007,0.0036
Fixed_Income_Arbitrage,31-01-2008,-0.0012
Fixed_Income_Arbitrage,29-02-2008,-0.0049
Fixed_Income_Arbitrage,31-03-2008,-0.0306
Fixed_Income_Arbitrage,30-04-2008,0.0187
Fixed_Income_Arbitrage,31-05-2008,0.0103
Fixed_Income_Arbitrage,30-06-2008,-0.0027
Fixed_Income_Arbitrage,31-07-2008,-0.0023
Fixed_Income_Arbitrage,31-08-2008,-0.0003
Fixed_Income_Arbitrage,30-09-2008,-0.0506
Fixed_Income_Arbitrage,31-10-2008,-0.0867
Fixed_Income_Arbitrage,30-11-2008,-0.0308
Fixed_Income_Arbitrage,31-12-2008,-0.0035
Fixed_Income_Arbitrage,31-01-2009,0.0112
Fixed_Income_Arbitrage,28-02-2009,0.0065
Fixed_Income_Arbitrage,31-03-2009,0.0057
Fixed_Income_Arbitrage,30-04-2009,0.0221
Fixed_Income_Arbitrage,31-05-2009,0.0365
Fixed_Income_Arbitrage,30-06-2009,0.0126
Fixed_Income_Arbitrage,31-07-2009,0.0322
Fixed_Income_Arbitrage,31-08-2009,0.0202
Fixed_Income_Arbitrage,30-09-2009,0.0325
Fixed_Income_Arbitrage,31-10-2009,0.0185
Fixed_Income_Arbitrage,30-11-2009,0.0096
Fixed_Income_Arbitrage,31-12-2009,0.0141
Fixed_Income_Arbitrage,31-01-2010,0.0172
Fixed_Income_Arbitrage,28-02-2010,0.0023
Fixed_Income_Arbitrage,31-03-2010,0.0136
Fixed_Income_Arbitrage,30-04-2010,0.0113
Fixed_Income_Arbitrage,31-05-2010,-0.0102
Fixed_Income_Arbitrage,30-06-2010,0.0078
Fixed_Income_Arbitrage,31-07-2010,0.01
Fixed_Income_Arbitrage,31-08-2010,0.0088
Fixed_Income_Arbitrage,30-09-2010,0.0132
Fixed_Income_Arbitrage,31-10-2010,0.0107
Fixed_Income_Arbitrage,30-11-2010,0.0056
Fixed_Income_Arbitrage,31-12-2010,0.0055
Fixed_Income_Arbitrage,31-01-2011,0.0181
Fixed_Income_Arbitrage,28-02-2011,0.0103
Fixed_Income_Arbitrage,31-03-2011,0.0022
Fixed_Income_Arbitrage,30-04-2011,0.0097
Fixed_Income_Arbitrage,31-05-2011,0.0033
Fixed_Income_Arbitrage,30-06-2011,-0.001
Fixed_Income_Arbitrage,31-07-2011,0.0018
Fixed_Income_Arbitrage,31-08-2011,-0.0085
Fixed_Income_Arbitrage,30-09-2011,-0.0048
Fixed_Income_Arbitrage,31-10-2011,0.0063
Fixed_Income_Arbitrage,30-11-2011,-0.0034
Fixed_Income_Arbitrage,31-12-2011,0.0045
Fixed_Income_Arbitrage,31-01-2012,0.0116
Fixed_Income_Arbitrage,29-02-2012,0.0119
Fixed_Income_Arbitrage,31-03-2012,0.0061
Fixed_Income_Arbitrage,30-04-2012,0.0034
Fixed_Income_Arbitrage,31-05-2012,-0.0003
Fixed_Income_Arbitrage,30-06-2012,0.0046
Fixed_Income_Arbitrage,31-07-2012,0.0125
Fixed_Income_Arbitrage,31-08-2012,0.0082
Fixed_Income_Arbitrage,30-09-2012,0.0076
Fixed_Income_Arbitrage,31-10-2012,0.0058
Fixed_Income_Arbitrage,30-11-2012,0.0054
Fixed_Income_Arbitrage,31-12-2012,0.0073
Fixed_Income_Arbitrage,31-01-2013,0.0116
Fixed_Income_Arbitrage,28-02-2013,0.0056
Fixed_Income_Arbitrage,31-03-2013,0.0113
Fixed_Income_Arbitrage,30-04-2013,0.005
Fixed_Income_Arbitrage,31-05-2013,0.005
Fixed_Income_Arbitrage,30-06-2013,-0.0122
Fixed_Income_Arbitrage,31-07-2013,0.0067
Fixed_Income_Arbitrage,31-08-2013,0.0014
Fixed_Income_Arbitrage,30-09-2013,0.0047
Fixed_Income_Arbitrage,31-10-2013,0.0085
Fixed_Income_Arbitrage,30-11-2013,0.0067
Fixed_Income_Arbitrage,31-12-2013,0.004
Fixed_Income_Arbitrage,31-01-2014,0.0075
Fixed_Income_Arbitrage,28-02-2014,0.0099
Fixed_Income_Arbitrage,31-03-2014,0.0036
Fixed_Income_Arbitrage,30-04-2014,0.0055
Fixed_Income_Arbitrage,31-05-2014,0.0059
Fixed_Income_Arbitrage,30-06-2014,0.0063
Fixed_Income_Arbitrage,31-07-2014,0.0025
Fixed_Income_Arbitrage,31-08-2014,0.0021
Fixed_Income_Arbitrage,30-09-2014,0.0022
Fixed_Income_Arbitrage,31-10-2014,-0.0007
Fixed_Income_Arbitrage,30-11-2014,0.0014
Fixed_Income_Arbitrage,31-12-2014,-0.0035
Fixed_Income_Arbitrage,31-01-2015,-0.0004
Fixed_Income_Arbitrage,28-02-2015,0.0086
Fixed_Income_Arbitrage,31-03-2015,0.0021
Fixed_Income_Arbitrage,30-04-2015,0.0051
Fixed_Income_Arbitrage,31-05-2015,0.0026
Fixed_Income_Arbitrage,30-06-2015,-0.0039
Fixed_Income_Arbitrage,31-07-2015,-0.0005
Fixed_Income_Arbitrage,31-08-2015,-0.0037
Fixed_Income_Arbitrage,30-09-2015,-0.0054
Fixed_Income_Arbitrage,31-10-2015,-0.0014
Fixed_Income_Arbitrage,30-11-2015,0.0002
Fixed_Income_Arbitrage,31-12-2015,-0.0028
Fixed_Income_Arbitrage,31-01-2016,-0.0088
Fixed_Income_Arbitrage,29-02-2016,-0.0062
Fixed_Income_Arbitrage,31-03-2016,0.0108
Fixed_Income_Arbitrage,30-04-2016,0.0133
Fixed_Income_Arbitrage,31-05-2016,0.004
Fixed_Income_Arbitrage,30-06-2016,-0.0021
Fixed_Income_Arbitrage,31-07-2016,0.0114
Fixed_Income_Arbitrage,31-08-2016,0.0076
Fixed_Income_Arbitrage,30-09-2016,0.0062
Fixed_Income_Arbitrage,31-10-2016,0.0063
Fixed_Income_Arbitrage,30-11-2016,0.0025
Fixed_Income_Arbitrage,31-12-2016,0.0085
Fixed_Income_Arbitrage,31-01-2017,0.0116
Fixed_Income_Arbitrage,28-02-2017,0.0066
Fixed_Income_Arbitrage,31-03-2017,0.0029
Fixed_Income_Arbitrage,30-04-2017,0.003
Fixed_Income_Arbitrage,31-05-2017,0.0043
Fixed_Income_Arbitrage,30-06-2017,0.0028
Fixed_Income_Arbitrage,31-07-2017,0.005
Fixed_Income_Arbitrage,31-08-2017,0.0015
Fixed_Income_Arbitrage,30-09-2017,-0.0033
Fixed_Income_Arbitrage,31-10-2017,0.0031
Fixed_Income_Arbitrage,30-11-2017,0.0005
Fixed_Income_Arbitrage,31-12-2017,0.0009
Fixed_Income_Arbitrage,31-01-2018,0.0072
Fixed_Income_Arbitrage,28-02-2018,0.0046
Fixed_Income_Arbitrage,31-03-2018,-0.0001
Fixed_Income_Arbitrage,30-04-2018,0.0053
Fixed_Income_Arbitrage,31-05-2018,0.0016
Fixed_Income_Arbitrage,30-06-2018,0.0008
Fixed_Income_Arbitrage,31-07-2018,0.0022
Fixed_Income_Arbitrage,31-08-2018,0.0017
Fixed_Income_Arbitrage,30-09-2018,0.0036
Fixed_Income_Arbitrage,31-10-2018,-0.0023
Fixed_Income_Arbitrage,30-11-2018,-0.0067
Global_Macro,31-01-1997,0.0573
Global_Macro,28-02-1997,0.0175
Global_Macro,31-03-1997,-0.0119
Global_Macro,30-04-1997,0.0172
Global_Macro,31-05-1997,0.0108
Global_Macro,30-06-1997,0.0218
Global_Macro,31-07-1997,0.0738
Global_Macro,31-08-1997,-0.018
Global_Macro,30-09-1997,0.029
Global_Macro,31-10-1997,-0.0142
Global_Macro,30-11-1997,0.0106
Global_Macro,31-12-1997,0.0264
Global_Macro,31-01-1998,-0.005
Global_Macro,28-02-1998,0.0128
Global_Macro,31-03-1998,0.057
Global_Macro,30-04-1998,0.0034
Global_Macro,31-05-1998,0.0095
Global_Macro,30-06-1998,0.012
Global_Macro,31-07-1998,0.0058
Global_Macro,31-08-1998,-0.0263
Global_Macro,30-09-1998,-0.0059
Global_Macro,31-10-1998,-0.0223
Global_Macro,30-11-1998,0.0194
Global_Macro,31-12-1998,0.0233
Global_Macro,31-01-1999,0.0086
Global_Macro,28-02-1999,-0.0111
Global_Macro,31-03-1999,0.0024
Global_Macro,30-04-1999,0.0329
Global_Macro,31-05-1999,-0.0055
Global_Macro,30-06-1999,0.0214
Global_Macro,31-07-1999,-0.0018
Global_Macro,31-08-1999,-0.0061
Global_Macro,30-09-1999,-0.0002
Global_Macro,31-10-1999,0.0073
Global_Macro,30-11-1999,0.0405
Global_Macro,31-12-1999,0.0612
Global_Macro,31-01-2000,0.0021
Global_Macro,29-02-2000,0.0408
Global_Macro,31-03-2000,-0.0104
Global_Macro,30-04-2000,-0.0304
Global_Macro,31-05-2000,-0.007
Global_Macro,30-06-2000,0.0154
